CustomerID,Gender,Region,Age,Product_Name,Category,Unit_Price,Quantity,Total_Price,Shipping_Fee,Shipping_Status,Order_Date
CUST0202,Male,East,56,Smartphone,Electronics,800,5,4000,12.22,Delivered,5/6/2023
CUST0171,Male,East,21,Headphones,Accessories,100,5,500,13.7,In Transit,1/14/2023
CUST0109,Female,,57,Laptop,Electronics,1500,4,6000,12.77,Delivered,4/28/2023
CUST0213,Female,North,45,Monitor,Electronics,300,4,1200,14.76,Delivered,1/2/2023
CUST0261,Male,North,,Mouse,Accessories,30,3,90,11.71,Delivered,11/9/2023
CUST0030,Female,East,44,Smartphone,Electronics,800,5,4000,17.36,Returned,7/3/2023
CUST0145,Male,North,51,Headphones,Accessories,100,4,400,10.89,Delivered,1/14/2023
CUST0044,Male,,30,Smartphone,Electronics,800,1,800,14.23,In Transit,2/23/2023
CUST0199,Male,North,41,Monitor,Electronics,300,1,300,9.5,Delivered,6/11/2023
CUST0111,Female,West,19,Monitor,Electronics,300,3,900,13.79,In Transit,5/16/2023
CUST0124,Male,South,53,Smartphone,Electronics,800,1,800,5.36,Returned,3/16/2023
CUST0299,Male,West,58,Smartphone,Electronics,800,5,4000,19.93,In Transit,1/3/2023
CUST0241,Female,,27,Keyboard,Accessories,50,2,100,19.92,Delivered,6/2/2023
CUST0010,Male,South,37,Smartwatch,Wearables,200,2,400,14.16,Delivered,6/6/2023
CUST0293,Female,East,32,Laptop,Electronics,1500,5,7500,7.52,Returned,10/28/2023
CUST0225,Male,West,65,Monitor,Electronics,300,4,1200,10.09,Returned,1/31/2023
CUST0197,Male,North,54,Laptop,Electronics,1500,4,6000,6.73,In Transit,4/28/2023
CUST0035,Female,West,20,Mouse,Accessories,30,4,120,5.19,Returned,7/22/2023
CUST0280,Male,,44,Keyboard,Accessories,50,1,50,12.3,Delivered,6/12/2023
CUST0129,Male,South,66,Laptop,Electronics,1500,4,6000,13.08,In Transit,3/20/2023
CUST0144,Female,,54,Laptop,Electronics,1500,4,6000,12,Returned,4/14/2023
CUST0174,Male,North,68,Mouse,Accessories,30,2,60,9.28,Delivered,5/4/2023
CUST0219,Female,South,48,Keyboard,Accessories,50,5,250,14.34,Delivered,9/28/2023
CUST0198,Male,South,56,Monitor,Electronics,300,2,600,17.13,In Transit,8/1/2023
CUST0139,Male,North,57,Monitor,Electronics,300,1,300,13.55,Delivered,9/26/2023
CUST0149,Male,West,40,Mouse,Accessories,30,5,150,9.01,Returned,11/14/2023
CUST0031,Male,North,67,Laptop,Electronics,1500,4,6000,13.3,Delivered,11/1/2023
CUST0036,Female,South,33,Headphones,Accessories,100,5,500,8.27,In Transit,6/30/2023
CUST0029,Female,West,66,Laptop,Electronics,1500,2,3000,9.26,In Transit,10/10/2023
CUST0071,Male,West,46,Monitor,Electronics,300,3,900,18.83,Returned,9/19/2023
CUST0108,Female,East,,Monitor,Electronics,300,1,300,6.55,Delivered,1/3/2024
CUST0251,Male,East,42,Laptop,Electronics,1500,2,3000,12.17,,1/9/2023
CUST0142,Male,North,32,Laptop,Electronics,1500,1,1500,8.53,In Transit,8/11/2023
CUST0025,Male,West,56,Monitor,Electronics,300,1,300,8.87,Returned,7/25/2023
CUST0031,Female,South,67,Smartwatch,Wearables,200,1,200,5.45,Returned,9/30/2023
CUST0159,Male,North,,Headphones,Accessories,100,2,200,10.39,Returned,10/26/2023
CUST0094,Male,South,30,Headphones,Accessories,100,4,400,13.94,Delivered,12/22/2023
CUST0072,Male,East,21,Headphones,Accessories,100,4,400,12.96,In Transit,9/13/2023
CUST0078,Female,South,38,Keyboard,Accessories,50,4,200,11,Returned,12/26/2023
CUST0105,Male,West,27,Laptop,Electronics,1500,2,3000,13.22,In Transit,9/6/2023
CUST0152,Male,North,69,Monitor,Electronics,300,5,1500,17.75,In Transit,11/14/2023
CUST0160,Female,West,69,Smartphone,Electronics,800,3,2400,15.53,In Transit,4/25/2023
CUST0248,Female,South,67,Laptop,Electronics,1500,1,1500,13.92,Delivered,7/26/2023
CUST0133,Male,West,47,Smartwatch,Wearables,200,3,600,13.73,Delivered,6/15/2023
CUST0260,Male,West,32,Monitor,Electronics,300,3,900,8.48,Delivered,5/22/2023
CUST0051,Female,West,41,Laptop,Electronics,1500,3,4500,13.82,Delivered,12/7/2023
CUST0177,Female,East,29,Mouse,Accessories,30,1,30,11.33,In Transit,2/28/2023
CUST0004,Male,North,65,Monitor,Electronics,300,4,1200,11.14,,1/3/2024
CUST0195,Female,East,48,Smartwatch,Wearables,200,5,1000,10.9,In Transit,5/4/2023
CUST0122,Male,East,68,Laptop,Electronics,1500,1,1500,19.37,,8/27/2023
CUST0058,Female,North,42,Mouse,Accessories,30,5,150,8.28,Returned,11/14/2023
CUST0039,Male,,60,Laptop,Electronics,1500,1,1500,10.84,In Transit,9/6/2023
CUST0066,Female,North,37,Smartphone,Electronics,800,1,800,12.78,Returned,1/3/2023
CUST0204,Female,South,54,Laptop,Electronics,1500,4,6000,12.84,Delivered,2/20/2023
CUST0208,Female,South,57,Monitor,Electronics,300,1,300,6.55,Delivered,4/13/2023
CUST0196,Female,East,37,Keyboard,Accessories,50,4,200,12.81,Delivered,1/5/2023
CUST0250,Female,North,64,Laptop,Electronics,1500,1,1500,18.19,In Transit,5/22/2023
CUST0227,Male,South,54,Smartwatch,Wearables,200,3,600,16.36,In Transit,8/10/2023
CUST0107,Male,West,67,Laptop,Electronics,1500,4,6000,14.85,Delivered,6/11/2023
CUST0177,Female,East,29,Smartwatch,Wearables,200,4,800,17.93,Delivered,2/25/2023
CUST0174,Female,South,68,Headphones,Accessories,100,2,200,11.73,,6/5/2023
CUST0066,Male,West,37,Mouse,Accessories,30,3,90,13.86,Delivered,10/17/2023
CUST0117,Male,North,22,Mouse,Accessories,30,5,150,18.22,Returned,1/25/2023
CUST0008,Male,,18,Monitor,Electronics,300,2,600,8.33,In Transit,1/10/2023
CUST0010,Female,West,,Laptop,Electronics,1500,3,4500,6.86,In Transit,12/27/2023
CUST0107,Male,South,,Keyboard,Accessories,50,5,250,9.87,Returned,11/3/2023
CUST0271,Male,West,,Smartwatch,Wearables,200,2,400,8.05,In Transit,4/10/2023
CUST0149,Male,North,40,Smartwatch,Wearables,200,4,800,11.68,Delivered,12/27/2023
CUST0173,Male,South,65,Laptop,Electronics,1500,3,4500,13.18,In Transit,12/22/2023
CUST0042,Female,East,57,Smartphone,Electronics,800,2,1600,9.01,In Transit,11/8/2023
CUST0106,Female,South,50,Headphones,Accessories,100,3,300,17.63,Delivered,12/7/2023
CUST0235,Male,West,19,Monitor,Electronics,300,1,300,7.48,In Transit,3/6/2023
CUST0220,Male,South,,Mouse,Accessories,30,1,30,6.7,In Transit,5/7/2023
CUST0264,Female,South,,Mouse,Accessories,30,5,150,14.88,Delivered,12/7/2023
CUST0020,Female,South,55,Smartphone,Electronics,800,4,3200,8.31,Returned,9/13/2023
CUST0139,Female,,57,Smartphone,Electronics,800,3,2400,19.61,Returned,12/31/2023
CUST0022,Female,South,33,Keyboard,Accessories,50,2,100,16.28,Returned,4/20/2023
CUST0101,Female,North,53,Monitor,Electronics,300,4,1200,10.58,,3/31/2023
CUST0271,Male,East,46,Monitor,Electronics,300,4,1200,19.38,In Transit,11/20/2023
CUST0197,Female,West,54,Mouse,Accessories,30,3,90,14.77,In Transit,12/9/2023
CUST0135,Male,West,41,Smartwatch,Wearables,200,1,200,13.72,In Transit,6/6/2023
CUST0174,Male,West,68,Mouse,Accessories,30,5,150,16.66,In Transit,12/12/2023
CUST0139,Male,West,57,Laptop,Electronics,1500,5,7500,8.19,In Transit,7/30/2023
CUST0058,Male,West,42,Headphones,Accessories,100,5,500,5.43,Delivered,10/24/2023
CUST0152,Male,East,69,Smartwatch,Wearables,200,5,1000,7.71,In Transit,10/25/2023
CUST0231,Male,South,,Keyboard,Accessories,50,2,100,13.53,In Transit,7/13/2023
CUST0288,Male,North,,Keyboard,Accessories,50,3,150,6.88,Returned,5/28/2023
CUST0296,Male,South,50,Monitor,Electronics,300,5,1500,8.08,Returned,1/3/2024
CUST0155,Female,East,41,Monitor,Electronics,300,1,300,16.71,Delivered,10/11/2023
CUST0128,Female,South,,Monitor,Electronics,300,3,900,14.38,Returned,2/28/2023
CUST0178,Male,North,44,Smartwatch,Wearables,200,3,600,11.82,Delivered,4/18/2023
CUST0298,Male,South,58,Smartphone,Electronics,800,2,1600,12.94,Returned,11/11/2023
CUST0064,Male,West,61,Laptop,Electronics,3109.560612,1,1500,18.37,In Transit,9/1/2023
CUST0091,Female,West,30,Mouse,Accessories,30,3,90,11.78,Returned,8/14/2023
CUST0113,Female,East,38,Laptop,Electronics,1500,3,4500,7.52,Delivered,2/3/2023
CUST0087,Female,,49,Mouse,Accessories,30,2,60,17.46,Delivered,2/5/2023
CUST0087,Male,South,49,Monitor,Electronics,300,3,900,17.94,,1/20/2023
CUST0255,Male,West,,Smartphone,Electronics,800,3,2400,10.5,Delivered,2/18/2023
CUST0044,Female,South,30,Monitor,Electronics,300,1,300,14.91,In Transit,7/29/2023
CUST0133,Female,East,47,Laptop,Electronics,1500,3,4500,15.5,Delivered,7/25/2023
CUST0122,Male,East,68,Monitor,Electronics,300,3,900,16.44,Delivered,12/16/2023
CUST0220,Male,West,67,Laptop,Electronics,1500,2,3000,13.04,Returned,3/30/2023
CUST0182,Male,East,19,Headphones,Accessories,100,2,200,14.11,Returned,1/22/2023
CUST0081,Male,North,38,Monitor,Electronics,300,2,600,5.79,Returned,1/19/2023
CUST0224,Male,South,57,Smartwatch,Wearables,200,4,800,13.93,Delivered,12/13/2023
CUST0070,Male,South,23,Smartphone,Electronics,800,1,800,6.7,,7/6/2023
CUST0263,Female,West,40,Monitor,Electronics,300,1,300,11.65,Delivered,7/22/2023
CUST0052,Female,North,66,Keyboard,Accessories,50,4,200,14.49,Delivered,6/6/2023
CUST0253,Male,North,51,Monitor,Electronics,300,5,1500,14.23,In Transit,8/3/2023
CUST0095,Male,North,60,Monitor,Electronics,300,2,600,15.88,In Transit,1/12/2023
CUST0031,Male,East,67,Keyboard,Accessories,50,1,50,19.41,In Transit,7/29/2023
CUST0128,Male,,52,Smartphone,Electronics,800,4,3200,15.79,In Transit,8/20/2023
CUST0077,Male,West,50,Mouse,Accessories,30,4,120,17.84,Returned,3/9/2023
CUST0073,Male,South,19,Smartwatch,Wearables,200,3,600,10.07,In Transit,11/18/2023
CUST0173,Male,West,65,Mouse,Accessories,30,5,150,15.11,Delivered,8/31/2023
CUST0218,Female,East,36,Monitor,Electronics,300,4,1200,11.23,In Transit,8/17/2023
CUST0274,Male,South,51,Keyboard,Accessories,50,5,250,15.38,Returned,8/7/2023
CUST0034,Female,East,65,Keyboard,Accessories,50,3,150,10.84,,11/17/2023
CUST0285,Female,South,58,Monitor,Electronics,300,4,1200,13.4,Delivered,3/31/2023
CUST0117,Female,South,22,Headphones,Accessories,100,3,300,7.7,Delivered,7/20/2023
CUST0208,Male,North,57,Mouse,Accessories,30,4,120,15.44,Delivered,6/12/2023
CUST0107,Female,South,67,Headphones,Accessories,100,5,500,8.74,Returned,6/8/2023
CUST0145,Male,North,,Headphones,Accessories,100,4,400,14.68,In Transit,12/8/2023
CUST0232,Female,,44,Laptop,Electronics,1500,5,7500,18.3,Returned,11/7/2023
CUST0039,Male,East,60,Smartwatch,Wearables,200,1,200,10.14,,12/2/2023
CUST0195,Female,West,48,Keyboard,Accessories,50,3,150,6.42,In Transit,10/31/2023
CUST0185,Female,South,29,Monitor,Electronics,300,5,1500,18.18,In Transit,9/6/2023
CUST0281,Female,South,,Keyboard,Accessories,50,3,150,5.62,In Transit,3/5/2023
CUST0061,Female,South,35,Smartphone,Electronics,800,1,800,17.3,In Transit,5/7/2023
CUST0232,Male,East,44,Mouse,Accessories,30,3,90,14.91,In Transit,10/20/2023
CUST0013,Female,South,55,Smartwatch,Wearables,200,4,800,7.31,Returned,3/16/2023
CUST0058,Female,West,42,Keyboard,Accessories,50,1,50,8.05,Delivered,7/13/2023
CUST0159,Female,North,18,Laptop,Electronics,1500,1,1500,5.29,Returned,1/21/2023
CUST0236,Male,West,18,Laptop,Electronics,1500,3,4500,19.41,Delivered,8/19/2023
CUST0281,Female,North,44,Monitor,Electronics,300,2,600,19.97,In Transit,9/30/2023
CUST0213,Female,South,,Smartwatch,Wearables,200,5,1000,9.18,In Transit,10/31/2023
CUST0286,Male,West,63,Keyboard,Accessories,50,2,100,6.28,Returned,3/21/2023
CUST0136,Female,East,36,Keyboard,Accessories,50,4,200,9.3,Returned,7/9/2023
CUST0228,Male,West,25,Keyboard,Accessories,50,1,50,18.71,In Transit,12/7/2023
CUST0124,Female,North,,Headphones,Accessories,100,5,500,14.28,Returned,6/2/2023
CUST0201,Male,West,49,Smartphone,Electronics,800,1,800,12.3,Delivered,5/30/2023
CUST0038,Male,,57,Smartphone,Electronics,800,2,1600,19.87,Returned,6/1/2023
CUST0276,Female,South,66,Laptop,Electronics,1500,3,4500,14.73,Delivered,12/1/2023
CUST0201,Female,North,49,Smartwatch,Wearables,200,3,600,9.26,Delivered,10/23/2023
CUST0104,Female,East,40,Keyboard,Accessories,50,4,200,15.14,Delivered,6/17/2023
CUST0101,Female,East,53,Smartwatch,Wearables,200,4,800,14.28,,11/5/2023
CUST0138,Female,West,46,Laptop,Electronics,3109.560612,2,3000,6.44,Delivered,12/8/2023
CUST0035,Female,South,20,Keyboard,Accessories,50,3,150,11.05,Returned,9/16/2023
CUST0273,Female,South,55,Mouse,Accessories,30,3,90,11.24,Returned,9/9/2023
CUST0228,Female,West,25,Smartphone,Electronics,800,1,800,7.25,In Transit,3/9/2023
CUST0191,Female,,41,Laptop,Electronics,1500,4,6000,6.76,,8/1/2023
CUST0087,Female,North,,Headphones,Accessories,100,2,200,19.07,,5/8/2023
CUST0070,Female,West,23,Laptop,Electronics,1500,5,7500,19.41,Delivered,12/21/2023
CUST0088,Male,West,66,Monitor,Electronics,300,1,300,7.84,In Transit,12/8/2023
CUST0287,Female,South,60,Smartphone,Electronics,800,4,3200,9.99,Returned,6/29/2023
CUST0116,Male,South,20,Monitor,Electronics,300,2,600,9.77,Returned,9/24/2023
CUST0037,Female,West,51,Smartphone,Electronics,800,3,2400,15.28,In Transit,5/22/2023
CUST0215,Female,East,35,Mouse,Accessories,30,3,90,8.79,Returned,7/29/2023
CUST0104,Male,West,40,Keyboard,Accessories,50,4,200,12.79,Delivered,10/19/2023
CUST0197,Male,North,54,Smartphone,Electronics,800,5,4000,9.55,Delivered,9/2/2023
CUST0298,Female,East,58,Mouse,Accessories,30,4,120,8.85,Returned,6/21/2023
CUST0079,Male,South,26,Keyboard,Accessories,50,2,100,9.76,In Transit,6/13/2023
CUST0021,Female,East,43,Smartwatch,Wearables,200,1,200,6.18,In Transit,12/28/2023
CUST0162,Male,East,69,Laptop,Electronics,1500,3,4500,6.08,Returned,7/6/2023
CUST0090,Male,West,61,Laptop,Electronics,1500,4,6000,9.46,Delivered,6/13/2023
CUST0064,Female,West,61,Headphones,Accessories,100,1,100,6.6,Returned,3/20/2023
CUST0148,Female,North,67,Mouse,Accessories,30,4,120,19.59,In Transit,2/20/2023
CUST0081,Female,West,38,Monitor,Electronics,300,4,1200,12.55,Delivered,8/27/2023
CUST0160,Male,North,69,Keyboard,Accessories,50,5,250,14.32,,2/3/2023
CUST0080,Male,West,51,Smartphone,Electronics,800,5,4000,6.74,Delivered,9/27/2023
CUST0091,Male,South,30,Headphones,Accessories,100,2,200,7.01,In Transit,3/18/2023
CUST0112,Male,East,33,Laptop,Electronics,1500,2,3000,14.97,Delivered,1/17/2023
CUST0030,Female,West,44,Headphones,Accessories,100,4,400,10.03,In Transit,5/11/2023
CUST0276,Male,South,66,Keyboard,Accessories,50,2,100,8.51,In Transit,3/10/2023
CUST0034,Female,West,65,Keyboard,Accessories,50,1,50,7.55,Delivered,6/27/2023
CUST0271,Female,North,46,Mouse,Accessories,30,4,120,18.31,In Transit,11/7/2023
CUST0034,Male,North,65,Laptop,Electronics,1500,5,7500,16.39,Returned,4/8/2023
CUST0122,Male,North,68,Laptop,Electronics,1500,2,3000,18.77,Returned,10/27/2023
CUST0223,Female,East,20,Laptop,Electronics,1500,5,7500,9.26,Returned,2/1/2023
CUST0052,Male,North,66,Smartphone,Electronics,800,4,3200,15.69,In Transit,5/27/2023
CUST0176,Male,South,,Keyboard,Accessories,50,4,200,11.55,Delivered,10/1/2023
CUST0276,Male,West,66,Smartphone,Electronics,800,3,2400,15.27,In Transit,5/5/2023
CUST0185,Female,West,29,Keyboard,Accessories,50,4,200,6.75,Delivered,12/22/2023
CUST0253,Female,East,51,Headphones,Accessories,100,2,200,5.79,Delivered,6/13/2023
CUST0055,Male,East,45,Smartwatch,Wearables,200,4,800,10.62,Returned,1/11/2023
CUST0229,Female,North,,Monitor,Electronics,300,1,300,5.83,Delivered,2/7/2023
CUST0149,Female,,40,Headphones,Accessories,100,2,200,9.42,Returned,7/14/2023
CUST0028,Male,East,50,Mouse,Accessories,30,5,150,6.26,Delivered,4/7/2023
CUST0011,Male,South,54,Headphones,Accessories,100,1,100,19.25,Delivered,12/18/2023
CUST0259,Male,West,59,Mouse,Accessories,30,2,60,18.17,In Transit,11/17/2023
CUST0296,Female,West,50,Monitor,Electronics,300,1,300,5.94,Returned,12/26/2023
CUST0101,Male,East,53,Headphones,Accessories,100,3,300,15.61,In Transit,12/4/2023
CUST0288,Male,West,55,Laptop,Electronics,1500,2,3000,9.06,Delivered,6/8/2023
CUST0206,Female,,43,Keyboard,Accessories,50,4,200,16.25,In Transit,8/14/2023
CUST0179,Male,North,45,Monitor,Electronics,300,4,1200,7.16,In Transit,11/13/2023
CUST0293,Male,West,32,Monitor,Electronics,300,2,600,9.52,In Transit,10/17/2023
CUST0120,Female,North,35,Headphones,Accessories,100,4,400,12.85,Delivered,7/23/2023
CUST0112,Male,West,33,Smartphone,Electronics,800,5,4000,5.14,Returned,6/15/2023
CUST0218,Female,East,36,Mouse,Accessories,30,5,150,6.78,In Transit,7/18/2023
CUST0018,Female,South,38,Keyboard,Accessories,50,5,250,12.25,In Transit,5/12/2023
CUST0193,Male,North,64,Laptop,Electronics,1500,4,6000,9.87,Delivered,2/19/2023
CUST0088,Male,West,66,Laptop,Electronics,1500,4,6000,11.5,In Transit,10/17/2023
CUST0116,Male,South,20,Mouse,Accessories,30,3,90,16.07,Returned,9/30/2023
CUST0152,Female,West,69,Keyboard,Accessories,50,4,200,18.96,Returned,5/20/2023
CUST0290,Female,East,37,Smartwatch,Wearables,200,4,800,5.98,In Transit,4/27/2023
CUST0293,Male,South,32,Monitor,Electronics,300,2,600,14.24,Delivered,3/27/2023
CUST0080,Male,South,51,Monitor,Electronics,300,5,1500,11.39,Returned,7/31/2023
CUST0134,Female,North,58,Keyboard,Accessories,50,4,200,17.65,In Transit,2/11/2023
CUST0010,Female,East,37,Smartphone,Electronics,800,5,4000,6.67,In Transit,1/4/2023
CUST0252,Male,South,55,Smartwatch,Wearables,200,3,600,8.26,,8/30/2023
CUST0211,Female,West,35,Monitor,Electronics,300,5,1500,18.94,Returned,3/6/2023
CUST0095,Female,South,60,Monitor,Electronics,300,3,900,19.78,In Transit,2/26/2023
CUST0226,Male,North,43,Smartphone,Electronics,800,4,3200,10.65,Returned,2/25/2023
CUST0238,Female,North,26,Smartwatch,Wearables,200,4,800,14.25,Delivered,1/3/2023
CUST0274,Male,West,51,Monitor,Electronics,300,4,1200,6.26,Returned,12/28/2023
CUST0225,Male,South,65,Keyboard,Accessories,50,3,150,12.69,Delivered,11/18/2023
CUST0233,Male,West,24,Smartwatch,Wearables,200,3,600,19.39,In Transit,3/11/2023
CUST0208,Male,North,57,Headphones,Accessories,100,4,400,14.49,In Transit,9/19/2023
CUST0006,Male,South,52,Smartwatch,Wearables,200,5,1000,13.13,In Transit,5/15/2023
CUST0181,Male,North,59,Monitor,Electronics,300,4,1200,15.92,In Transit,10/23/2023
CUST0126,Male,West,66,Smartwatch,Wearables,200,5,1000,12.06,Returned,3/7/2023
CUST0118,Male,East,23,Keyboard,Accessories,50,1,50,16.34,In Transit,1/16/2023
CUST0007,Female,North,52,Smartwatch,Wearables,200,3,600,15.85,Delivered,4/10/2023
CUST0263,Female,South,,Headphones,Accessories,100,3,300,19.01,In Transit,9/13/2023
CUST0256,Male,East,,Laptop,Electronics,1500,3,4500,9.83,In Transit,9/26/2023
CUST0172,Female,East,56,Mouse,Accessories,30,4,120,5.17,In Transit,11/23/2023
CUST0114,Male,South,,Smartphone,Electronics,800,3,2400,15.04,In Transit,8/12/2023
CUST0198,Male,West,,Smartphone,Electronics,800,5,4000,18.49,Delivered,12/13/2023
CUST0234,Female,South,44,Smartwatch,Wearables,200,1,200,7.67,Returned,7/8/2023
CUST0182,Female,North,19,Keyboard,Accessories,50,3,150,5.76,In Transit,7/25/2023
CUST0104,Male,,40,Smartwatch,Wearables,200,1,200,16.29,In Transit,7/8/2023
CUST0232,Male,West,44,Headphones,Accessories,100,1,100,6.43,Returned,7/28/2023
CUST0160,Male,West,69,Laptop,Electronics,1500,1,1500,7.32,Returned,9/19/2023
CUST0105,Female,South,27,Smartwatch,Wearables,200,2,400,9.97,Returned,1/18/2023
CUST0065,Female,West,41,Smartwatch,Wearables,200,5,1000,12.79,In Transit,1/6/2023
CUST0220,Female,North,,Mouse,Accessories,30,4,120,17.23,Returned,7/9/2023
CUST0150,Male,West,63,Mouse,Accessories,62.19121225,5,150,10.81,Delivered,7/1/2023
CUST0300,Male,East,66,Smartwatch,Wearables,200,4,800,16.99,Returned,10/15/2023
CUST0066,Female,North,37,Monitor,Electronics,300,3,900,17.15,In Transit,1/3/2024
CUST0255,Male,South,39,Laptop,Electronics,1500,2,3000,11.24,Returned,11/16/2023
CUST0154,Female,North,31,Monitor,Electronics,300,2,600,5.84,In Transit,8/19/2023
CUST0112,Female,West,33,Smartphone,Electronics,800,2,1600,7.61,Returned,12/8/2023
CUST0130,Male,East,68,Headphones,Accessories,100,4,400,14.97,Returned,12/9/2023
CUST0061,Female,South,35,Monitor,Electronics,300,1,300,15.16,Returned,10/25/2023
CUST0046,Male,East,22,Laptop,Electronics,1500,2,3000,15.58,Delivered,12/16/2023
CUST0200,Female,North,68,Laptop,Electronics,1500,1,1500,5.57,Delivered,8/6/2023
CUST0001,Male,East,38,Laptop,Electronics,1500,4,6000,11.28,Returned,4/26/2023
CUST0101,Female,West,53,Smartphone,Electronics,800,4,3200,14.35,Delivered,6/27/2023
CUST0113,Female,West,38,Keyboard,Accessories,50,4,200,19.17,Returned,1/26/2023
CUST0076,Male,South,26,Mouse,Accessories,30,1,30,10.22,Delivered,10/26/2023
CUST0120,Male,North,35,Keyboard,Accessories,50,3,150,12.89,In Transit,1/30/2023
CUST0265,Female,North,38,Keyboard,Accessories,50,4,200,7.52,In Transit,5/29/2023
CUST0214,Female,South,45,Monitor,Electronics,300,2,600,9.09,In Transit,10/2/2023
CUST0058,Male,North,42,Monitor,Electronics,300,4,1200,5.56,In Transit,6/6/2023
CUST0288,Male,North,,Smartwatch,Wearables,200,2,400,19.66,Returned,1/31/2023
CUST0210,Male,South,30,Monitor,Electronics,300,1,300,11.26,Returned,12/31/2023
CUST0116,Male,South,20,Mouse,Accessories,30,1,30,5.41,In Transit,1/5/2023
CUST0059,Female,South,18,Laptop,Electronics,1500,2,3000,10.13,Delivered,6/10/2023
CUST0239,Female,South,35,Smartphone,Electronics,800,4,3200,7.74,Delivered,5/26/2023
CUST0099,Male,West,,Smartwatch,Wearables,200,1,200,8.28,In Transit,10/6/2023
CUST0018,Female,South,38,Monitor,Electronics,300,2,600,17.38,Delivered,4/16/2023
CUST0028,Male,West,50,Keyboard,Accessories,50,4,200,11.39,Delivered,1/17/2023
CUST0159,Male,South,18,Laptop,Electronics,1500,3,4500,18.83,In Transit,3/22/2023
CUST0053,Female,South,25,Smartwatch,Wearables,200,1,200,6.96,Returned,11/20/2023
CUST0015,Male,North,58,Laptop,Electronics,1500,5,7500,6.21,,7/21/2023
CUST0045,Male,East,21,Headphones,Accessories,100,4,400,18.3,Delivered,7/26/2023
CUST0156,Male,West,57,Laptop,Electronics,1500,5,7500,7.57,Returned,5/18/2023
CUST0238,Male,East,26,Monitor,Electronics,621.9121225,2,600,7.02,In Transit,1/3/2024
CUST0116,Male,West,20,Monitor,Electronics,300,2,600,11.06,,8/12/2023
CUST0239,Female,East,35,Mouse,Accessories,30,5,150,13.08,Delivered,8/16/2023
CUST0268,Female,South,21,Mouse,Accessories,30,3,90,10.49,Delivered,8/11/2023
CUST0086,Male,West,26,Monitor,Electronics,300,2,600,12.94,,1/2/2023
CUST0087,Female,North,49,Laptop,Electronics,1500,2,3000,11.24,In Transit,7/28/2023
CUST0077,Female,North,,Monitor,Electronics,621.9121225,3,900,14.86,In Transit,4/27/2023
CUST0122,Male,East,68,Keyboard,Accessories,50,2,100,11.09,,8/16/2023
CUST0242,Male,South,58,Smartwatch,Wearables,200,5,1000,10.84,In Transit,10/22/2023
CUST0079,Female,North,26,Laptop,Electronics,1500,4,6000,5.57,In Transit,8/24/2023
CUST0216,Male,East,53,Mouse,Accessories,30,2,60,8.58,Returned,10/27/2023
CUST0016,Female,West,,Keyboard,Accessories,50,3,150,10.05,In Transit,11/26/2023
CUST0196,Male,South,37,Smartwatch,Wearables,200,2,400,18.38,Delivered,2/17/2023
CUST0148,Male,South,67,Monitor,Electronics,300,3,900,19.76,Delivered,11/9/2023
CUST0295,Female,West,26,Mouse,Accessories,30,1,30,13.87,In Transit,6/10/2023
CUST0048,Male,East,34,Smartwatch,Wearables,200,3,600,16.93,In Transit,4/13/2023
CUST0115,Female,South,53,Mouse,Accessories,30,3,90,6.18,Delivered,4/25/2023
CUST0264,Female,East,,Smartphone,Electronics,800,4,3200,17.44,Delivered,3/3/2023
CUST0216,Male,South,53,Monitor,Electronics,300,3,900,12.14,Returned,3/14/2023
CUST0029,Male,South,66,Monitor,Electronics,300,1,300,17.09,In Transit,4/3/2023
CUST0180,Male,South,68,Keyboard,Accessories,50,1,50,11.23,Delivered,4/2/2023
CUST0184,Female,East,54,Smartphone,Electronics,800,5,4000,5.41,Returned,7/8/2023
CUST0290,Male,,37,Headphones,Accessories,100,5,500,6.55,Returned,4/20/2023
CUST0228,Female,East,25,Smartwatch,Wearables,200,2,400,6.46,In Transit,10/19/2023
CUST0243,Male,West,58,Monitor,Electronics,300,4,1200,14.16,,5/14/2023
CUST0242,Female,North,58,Smartwatch,Wearables,200,3,600,14.74,Returned,9/29/2023
CUST0142,Male,South,32,Laptop,Electronics,1500,1,1500,6.92,In Transit,12/26/2023
CUST0131,Male,East,67,Mouse,Accessories,30,1,30,13.84,Delivered,6/8/2023
CUST0126,Male,North,66,Keyboard,Accessories,50,4,200,10.69,Delivered,6/3/2023
CUST0265,Male,West,38,Headphones,Accessories,100,3,300,8.2,Returned,11/30/2023
CUST0003,Male,North,63,Mouse,Accessories,30,3,90,9.04,Delivered,2/14/2023
CUST0212,Male,West,62,Keyboard,Accessories,50,2,100,8.68,In Transit,7/2/2023
CUST0106,Female,West,50,Smartphone,Electronics,800,1,800,7.34,In Transit,6/13/2023
CUST0118,Male,West,23,Monitor,Electronics,300,4,1200,11.76,Returned,3/28/2023
CUST0126,Male,East,66,Headphones,Accessories,100,5,500,5.4,Returned,12/24/2023
CUST0292,Male,South,21,Mouse,Accessories,30,4,120,13.68,Delivered,5/24/2023
CUST0291,Female,South,49,Monitor,Electronics,300,3,900,15.81,In Transit,5/21/2023
CUST0085,Female,North,18,Keyboard,Accessories,50,5,250,16,Delivered,1/5/2023
CUST0166,Female,West,29,Mouse,Accessories,30,4,120,11.36,Returned,11/19/2023
